Latitude,Longitude,Unnamed: 2,FECHA_FOSA,TIPO_FOSA,FECHA_INTERVENCION,TIPO_INTERVENCION,ComAutonom,NUMERO_REGISTRO,ENTIDAD_INFORMANTE,Municipio,ESTADO_ACTUAL,NUMERO_PERSONAS_EXHUMADAS,NUMERO_PERSONAS_FOSA,ENTIDAD_PROMOTORA,OBSERVACIONES,NUMERO_PERSONAS_IDENTIFICADAS,Provincia,name,URL
42.5717165999999,-0.5470554,,25/11/1936,EJECUCION,,,Aragón,1261/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,6.0,6.0,,"1 persona y otras 5 posibles que aparecen asesinados en la misma fecha, 25-11-1936.",6.0,Huesca,Fosa en el cementerio de Jaca-4,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-4_(1261/2009_HUES)
42.5717165999999,-0.5470554,,13161,EJECUCION,,,Aragón,1262/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,4.0,4.0,,Contiene los restos de 1 persona y posiblemente 3 más que fueron asesinados en la misma fecha.,4.0,Huesca,Fosa en el cementerio de Jaca-5,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-5_(1262/2009_HUES)
42.5717165999999,-0.5470554,,13524,EJECUCION,,,Aragón,1263/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,9.0,9.0,,Nueve rehenes de Biescas asesinados por los golpistas en las tapias del cementerio en septiembre de 1937.,9.0,Huesca,Fosa en el cementerio de Jaca-6 en el antiguo extremo sureste,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-6_en_el_antiguo_extremo_sureste_(1263/2009_HUES)
42.5717165999999,-0.5470554,,,EJECUCION,,,Aragón,1291/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,0.0,7.0,,"Estas fosas fueron las primeras que se abrieron en julio de 1936. Consistían en 7 largas zanjas, en las que están inhumadas un número indeterminado de víctimas.",7.0,Huesca,"Fosa en el cementerio de Jaca-7, en el extremo noroeste del cementerio","https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-7,_en_el_extremo_noroeste_del_cementerio_(1291/2009_HUES)"
42.5717165999999,-0.5470554,,29/09/1936,EJECUCION,,,Aragón,1300/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,7.0,7.0,,,7.0,Huesca,Fosa en el cementerio de Jaca-8,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-8_(1300/2009_HUES)
42.5717165999999,-0.5470554,,28/08/1936,FUSILAMIENTO,,,Aragón,1317/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,6.0,6.0,,Víctimas asesinadas el 28 de agosto de 1936 en el campo de tiro de Batielles.,,Huesca,Fosa en el cementerio de Jaca-9 en la esquina noreste,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-9_en_la_esquina_noreste_(1317/2009_HUES)
42.5717165999999,-0.5470554,,14/10/1936,FUSILAMIENTO,,,Aragón,1364/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,5.0,2.0,,La fosa contiene los restos de 5 hombres asesinados el 14 de octubre de 1936. La placa que ornamenta la fosa sólo recoge el nombre de 2.,2.0,Huesca,Fosa en el cementerio de Jaca-10,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-10_(1364/2009_HUES)
42.5717165999999,-0.5470554,,27/10/1936,FUSILAMIENTO,,,Aragón,1318/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,0.0,6.0,,Víctimas fusiladas en el campo de tiro de Batielles.,6.0,Huesca,Fosa en el cementerio de Jaca-10 situada en el interior del cementerio,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-10_situada_en_el_interior_del_cementerio_(1318/2009_HUES)
42.5717165999999,-0.5470554,,,FUSILAMIENTO,,,Aragón,1319/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,3.0,3.0,,,3.0,Huesca,Fosa en el cementerio de Jaca-11,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-11_(1319/2009_HUES)
42.5717165999999,-0.5470554,,13281,FUSILAMIENTO,,,Aragón,1321/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,6.0,2.0,,,2.0,Huesca,Fosa en el cementerio de Jaca-12,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-12_(1321/2009_HUES)
42.5717165999999,-0.5470554,,13220,FUSILAMIENTO,,,Aragón,1323/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,5.0,5.0,,,5.0,Huesca,Fosa en el cementerio de Jaca-13,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-13_(1323/2009_HUES)
42.5717165999999,-0.5470554,,13464,FUSILAMIENTO,,,Aragón,1376/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,7.0,2.0,,"Esta fosa contiene los cuerpos de las siete víctimas de la matanza del 11 de octubre de 1936, aunque la placa que adorna la tumba sólo recoge las identidades de dos personas.",2.0,Huesca,Fosa en el cementerio de Jaca-15,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-15_(1376/2009_HUES)
42.5717165999999,-0.5470554,,,FUSILAMIENTO,,,Aragón,1377/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,2.0,2.0,,"""Contiene los restos de Desideria Giménez """"la Cazoleta"""" y de su padre Juan José.""",2.0,Huesca,Fosa en el cementerio de Jaca-16,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-16_(1377/2009_HUES)
42.5717165999999,-0.5470554,,13338,FUSILAMIENTO,,,Aragón,1378/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jaca,NO INTERVENIDA,7.0,2.0,,"Contiene los restos de 7 personas asesinadas el 7 de agosto de 1936, aunque sólo aparece el nombre de dos de ellas.",2.0,Huesca,Fosa en el cementerio de Jaca-17,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jaca-17_(1378/2009_HUES)
40.7023117,-0.8014336,,14063,,,,Aragón,1630/2010 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jarque de la Val,NO INTERVENIDA,5.0,5.0,,"La fosa común existente en el cementerio contiene los restos de cinco vecinos del pueblo que fueron ejecutados sumariamente por los republicanos el 7 de febrero de 1938, a un mes de la entrada de las tropas rebeldes en el pueblo. Las víctimas murieron en un barranco de la carretera de Zaragoza, ya en el término de Mezquita. Sus cuerpos fueron trasladados al cementerio tras la conquista de la comarca por las fuerzas franquistas.",5.0,Teruel,Fosa en el cementerio de Jarque de la Val,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jarque_de_la_Val_(1630/2010_TERU)
41.5559643,-1.674247,,15/09/1936,FUSILAMIENTO,,,Aragón,664/2009 ZARA,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Jarque,NO INTERVENIDA,9.0,9.0,,Contiene los restos de 8 vecinos de Gotor y 1 de Illueca asesinados en el término de Jarque el 15 de septiembre de 1936. La fosa esta rodeada por unas cadenas.,9.0,Zaragoza,Fosa en el cementerio de Jarque de Moncayo.- 2,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_Jarque_de_Moncayo.-_2_(664/2009_ZARA)
36.6513122,-5.274321,,,,,,Andalucía,2474/2011 MALA,Consejería de Gobernación y Justicia de la Junta de Andalucía,Jimera de Líbar,EXHUMADA PARCIAL,,,Familiares,"""En el cementerio de Jimera de Libar fusilaron a dos personas, una dentro y otra fuera del mismo.",,Málaga,Fosa en el cementerio de Jimera de Libar ,
43.5322015,-5.6611195,,,FUSILAMIENTO,,,Principado de Asturias,73/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Gijón,NO INTERVENIDA,0.0,,,,0.0,Asturias,Fosa en el Cementerio de Jove,https://15mpedia.org/wiki/Fosa_en_el_Cementerio_de_Jove_(73/2009_ASTU)
41.6488226,-0.8890853,,,FUSILAMIENTO,,,Aragón,682/2009 ZARA,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte","Almolda, La",NO INTERVENIDA,20.0,20.0,,"En el interior de la capilla del cementerio están enterrados 18 vecinos del pueblo fusilados por los republicanos en los primeros meses de la guerra, y dos vecinos muertos en el frente de batalla, en el bando nacional.",20.0,Zaragoza,Fosa en el cementerio de La Almolda,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_La_Almolda_(682/2009_ZARA)
41.6488226,-0.8890853,,,FUSILAMIENTO,,,Aragón,666/2009 ZARA,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte","Almunia de Doña Godina, La",NO INTERVENIDA,100.0,8.0,,"Esta fosa, de grandes dimensiones puede comprender varias. En ella están enterrados  los restos de numerosas personas de la comarca fusiladas y desaparecidas durante el verano y otoño de 1936. Se calcula que contiene más de 100 víctimas. Solo están documentados 6 vecinos de Épila y 2 de Lumpiaque. La mayoría de las víctimas procedían de Calatorao.",8.0,Zaragoza,Fosa en el cementerio de la Almunia de Doña Godina,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_la_Almunia_de_Do%C3%B1a_Godina_(666/2009_ZARA)
41.2806378999999,0.7225467,,,,,,Cataluña,2268/2010 TARR,Dirección General de Memoria Democrática. Generalitat de Catalunya,"Bisbal de Falset, La",NO INTERVENIDA,,,Dirección General de Memoria Democrática,"El Hospital Militar se encontraba en una cueva. Estaba dirigido por las brigadas internacionales. Los soldados que murieron fueron enterrados en una fosa común en el cementerio, junto a un muro que separa, aún hoy, el recinto de los campos. A pesar de los 70 nombres que se recogen, es posible que los inhumados fueran más. En noviembre de 2001 tanto la cueva de Santa Lucía como el lugar del cementerio donde se ubica la fosa recibieron un homenaje.",,Tarragona,Fosa en el Cementerio de La Bisbal de Falset,
37.6608399,-4.1056503,,31/12/1946,,,,Andalucía,2382/2011 JAEN,Consejería de Gobernación y Justicia de la Junta de Andalucía,Alcaudete,NO INTERVENIDA,6.0,6.0,Familiares,"""La fosa se encuentra en el cementerio de La Bobadilla, una entidad local autónoma de Alcaudete. Se localiza en el patio izquierdo del pequeño cementerio, tras subir unas empinadas escaleras, está delimitada por un zócalo de piedra y tiene una pqueña placa de metal con los nombres de las 6 personas enterradas. La Bobadilla era el pueblo más cercano al cortijo """"El Tomate"""" donde en la nochevieja de 1946 la Guardia Civil fusiló a 6 personas, en represalia por lo ocurrido en la misa del gallo en Alcaudete, cuando dos guerrilleros acudieron ebrios y armados a la ceremonia. Tras el incidente detuvieron a simpatizantes de la guerrilla, llevaron a tres al cortijo, allí detuvieron a uno de los guerrilleros huídos y los mataron junto a los caseros del cortijo.""",6.0,Jaén,Fosa en el Cementerio de La Bobadilla,
37.7795941,-3.78490569999999,,,FUSILAMIENTO,28856.0,EXCAVACIÓN,Andalucía,1861/2010 JAEN,Consejería de Gobernación y Justicia de la Junta de Andalucía,"Carolina, La",EXHUMADA TOTAL,88.0,88.0,Corporación Municipal,"""La Carolina permaneció alejada del frente durante toda la guerra. Las milicias populares se constituyeron en poder político procediendo a la incautación de bienes y repartos colectivos de tierras de los propietarios considerados de derechas. Durante el conflicto se ejecutó a 32 personas no afectas a la República. Con la caída de la provincia de Jaén los días 29 y 30 de marzo de 1939 se inició una fuerte represión en la zona. La Carolina se convirtió en uno de los municipios que concentraron durante los primeros meses del franquismo a los presos políticos de todos los municipios cercanos y de Córdoba y Ciudad Real. Entre el 29 de marzo de 1939 y el 13 de septiembre de 1940 fueron ejecutadas 82 personas """"por cumplimiento de sentencia judicial"""". Posteriormente, La Carolina estuvo muy vinculada al movimiento guerrillero por su ubicación al pie de Sierra Morena. La fosa originaria estaba situada junto a un muro del cementerio, hoy ya derruido y anexo a un pozo seco en el que, según testimonios recogidos, también se sepultaron algunos cuerpos. En el año 1979 se reformó el recinto y se construyeron bloques de nichos en ese lugar gran parte de los restos de las víctimas enterradas fueron trasladados a un monumento con una lápida en la parte norte del cementerio, cerca del lugar que ocupó la fosa, y varios cuerpos fueron reclamados y enterrados de forma privada por sus familiares.""",88.0,Jaén,Fosa en el cementerio de La Carolina,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_La_Carolina_(1861/2010_JAEN)
43.5579523,-5.9246653,,,,,,Principado de Asturias,2485/2011 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Avilés,NO INTERVENIDA,,,,En esta fosa del cementerio de La Carriona en Avilés fueron enterradas numerosas víctimas. En 1980 se acondicionó el lugar y se instaló un monolito en homenaje a las víctimas.,,Asturias,Fosa en el Cementerio de La Carriona,
40.3456879,-1.1064345,,,GUERRILLERA,,,Aragón,1631/2010 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte","Cerollera, La",NO INTERVENIDA,3.0,,,La fosa común existente en el cementerio de La Cerollera contiene los restos de tres guerrilleros del maquis muertos durante el asalto por fuerzas de la Guardia Civil contra la escuela guerrillera que funcionó en lo alto de la sierra a mediados de los años 40. La primera víctima murió en el casco urbano del pueblo y las dos restantes en el enfrentamiento en la sierra. Tan sólo se recuerda que la fosa estaba situada al fondo del recinto del cementerio a la izquierda.,,Teruel,Fosa en el cementerio de La Cerollera,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_La_Cerollera_(1631/2010_TERU)
36.2104615,-5.38443169999999,,,,,,Andalucía,1929/2010 CADI,Consejería de Gobernación y Justicia de la Junta de Andalucía,San Roque,NO INTERVENIDA,4.0,4.0,,"En La Estación de San Roque, pedanía de San Roque, se localizaría una fosa en el interior de su cementerio, con cuatro víctimas de Jimena de la frontera, según los testimonios recogidos. Se ubicaría en un rincón donde existe un ciprés.",4.0,Cádiz,Fosa en el cementerio de La Estación de San Roque,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_La_Estaci%C3%B3n_de_San_Roque_(1929/2010_CADI)
40.3456879,-1.1064345,,,,,,Aragón,1633/2010 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte","Ginebrosa, La",NO INTERVENIDA,3.0,3.0,,"La fosa común contiene los restos de tres vecinos del pueblo, una madre y dos de sus hijos, asesinados en los montes del término, concretamente en la partida de La Cerrocha, por las fuerzas rebeldes cuando éstas tomaron el pueblo en la primavera de 1938.",3.0,Teruel,Fosa en el Cementerio de La Ginebrosa,https://15mpedia.org/wiki/Fosa_en_el_Cementerio_de_La_Ginebrosa_(1633/2010_TERU)
41.3682516,2.1136508,,,,,,Cataluña,2216/2010 BARC,Dirección General de Memoria Democrática. Generalitat de Catalunya,"Granada, La",NO INTERVENIDA,,,Dirección General de Memoria Democrática,Los restos enterrados corresponderían a un soldado republicano que fue encontrado en la algarroba y que fue enterrado en esta fosa en el cementerio de La Granada. El lugar durante muchos años fue señalado con una pequeña cruz. Actualmente hay un monumento dedicado a todos los muertos de la Guerra.,,Barcelona,Fosa en el Cementerio de La Granada,
41.5820467,-1.1173154,,,FUSILAMIENTO,,,Aragón,669/2009 ZARA,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte","Muela, La",NO INTERVENIDA,0.0,4.0,,"Esta fosa contiene un número indeterminado de víctimas, fusiladas a las afueras del pueblo en una única matanza. 11 de ellos procedentes de Épila",4.0,Zaragoza,Fosa en el cementerio de la Muela,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_la_Muela_(669/2009_ZARA)
41.3836473,-0.8526212,,,FUSILAMIENTO,,,Aragón,678/2009 ZARA,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Puebla de Albortón,NO INTERVENIDA,17.0,14.0,,"Fosa sin señalizar y carente de elementos identificativos. Contiene los restos de 16/17 vecinos de La Puebla de Albortón fusilados junto a la ermita de la Virgen, cerca del casco urbano.",14.0,Zaragoza,Fosa en el cementerio de la Puebla de Albortón,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_la_Puebla_de_Albort%C3%B3n_(678/2009_ZARA)
41.3836473,-0.8526212,,,LUCHA ARMADA,,,Aragón,680/2009 ZARA,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Puebla de Albortón,NO INTERVENIDA,0.0,,,"Contiene los restos de numerosos soldados muertos en los enfrentamientos habidos en el verano de 1937. Se desconoce su identidad, número, lugar de procedencia o bando en el que luchaban en el momento de su muerte.",0.0,Zaragoza,Fosa en el cementerio de La Puebla de Albortón .-2,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_La_Puebla_de_Albort%C3%B3n_.-2_(680/2009_ZARA)
37.3890924,-5.9844589,,,,,,Andalucía,2192/2010 SEVI,Consejería de Gobernación y Justicia de la Junta de Andalucía,"Puebla de los Infantes, La",DESAPARECIDA,20.0,20.0,,"En el cementerio de Puebla de los Infantes, en su pared norte, había una fosa común sobre la que se han construido nichos. Parece ser que en este lugar se habría enterrado a la mayor parte de las víctimas del pueblo, y se cuenta con la identidad de 20 de los fusilados en 1936 (aunque en los años 40 la familia exhumó los restos del alcalde republicano de la localidad y los enterró bajo una bóveda en el mismo lugar).",20.0,Sevilla,Fosa en el Cementerio de La Puebla de los Infantes,https://15mpedia.org/wiki/Fosa_en_el_Cementerio_de_La_Puebla_de_los_Infantes_(2192/2010_SEVI)
39.0013259,-1.868558,,14246,OTRO,,,Castilla-La Mancha,422/2009 ALBA,Asociación para la Recuperación de la Memoria Histórica de Cuenca,"Roda, La",NO INTERVENIDA,0.0,,,"Fosa que contiene un número indeterminado de cuerpos que proceden de fusilamientos y fallecidos en cárceles locales, en 1939",0.0,Albacete,Fosa en el cementerio de La Roda,https://15mpedia.org/wiki/Fosa_en_el_cementerio_de_La_Roda_(422/2009_ALBA)
